num_date_time,answer
19_20220827 18,1671.1036
19_20220827 19,1547.6632
19_20220827 20,1287.5396
19_20220827 21,1177.2732
19_20220827 22,869.1827
19_20220827 23,851.34204
19_20220828 00,728.8059
19_20220828 01,745.2782
19_20220828 02,776.70447
19_20220828 03,806.9095
19_20220828 04,825.299
19_20220828 05,891.0322
19_20220828 06,1280.7886
19_20220828 07,1681.3295
19_20220828 08,2132.7031
19_20220828 09,2372.4956
19_20220828 10,2516.6826
19_20220828 11,2475.9094
19_20220828 12,2464.726
19_20220828 13,2485.3328
19_20220828 14,2471.5447
19_20220828 15,2502.4204
19_20220828 16,2519.1968
19_20220828 17,2324.7314
19_20220828 18,1819.3248
19_20220828 19,1614.5902
19_20220828 20,1299.8706
19_20220828 21,1131.1902
19_20220828 22,837.93823
19_20220828 23,853.75085
19_20220829 00,809.5018
19_20220829 01,825.10657
19_20220829 02,845.0588
19_20220829 03,832.5126
19_20220829 04,832.5126
19_20220829 05,900.04626
19_20220829 06,1250.916
19_20220829 07,1649.1952
19_20220829 08,2118.1274
19_20220829 09,2336.0872
19_20220829 10,2510.2854
19_20220829 11,2496.6487
19_20220829 12,2502.2017
19_20220829 13,2533.5842
19_20220829 14,2560.2393
19_20220829 15,2541.0999
19_20220829 16,2568.0916
19_20220829 17,2373.4536
19_20220829 18,1758.8511
19_20220829 19,1667.4673
19_20220829 20,1368.7166
19_20220829 21,1192.1617
19_20220829 22,897.0254
19_20220829 23,893.6836
19_20220830 00,838.32135
19_20220830 01,848.3732
19_20220830 02,841.23834
19_20220830 03,740.77545
19_20220830 04,744.65765
19_20220830 05,758.147
19_20220830 06,857.62006
19_20220830 07,1195.349
19_20220830 08,1756.5281
19_20220830 09,1993.1702
19_20220830 10,2032.5703
19_20220830 11,1958.7996
19_20220830 12,1850.275
19_20220830 13,1929.1923
19_20220830 14,1940.0902
19_20220830 15,1839.3594
19_20220830 16,1844.3206
19_20220830 17,1943.6929
19_20220830 18,1441.2037
19_20220830 19,1391.0594
19_20220830 20,1082.6951
19_20220830 21,988.07166
19_20220830 22,823.56104
19_20220830 23,751.1435
19_20220831 00,711.47906
19_20220831 01,740.3659
19_20220831 02,740.14996
19_20220831 03,712.6799
19_20220831 04,737.1617
19_20220831 05,804.325
19_20220831 06,788.41736
19_20220831 07,1076.58
19_20220831 08,1455.0447
19_20220831 09,1622.0449
19_20220831 10,1684.2546
19_20220831 11,1795.996
19_20220831 12,1783.8191
19_20220831 13,1757.9927
19_20220831 14,1771.1962
19_20220831 15,1765.2529
19_20220831 16,1731.6544
19_20220831 17,1838.4723
19_20220831 18,1412.984
19_20220831 19,1328.9347
19_20220831 20,1009.36255
19_20220831 21,797.286
19_20220831 22,645.65173
19_20220831 23,627.8629
20_20220825 00,1441.1412
20_20220825 01,1470.1561
20_20220825 02,1385.8981
20_20220825 03,1309.7314
20_20220825 04,1309.7314
20_20220825 05,1624.1908
20_20220825 06,2334.076
20_20220825 07,2856.8862
20_20220825 08,2706.3472
20_20220825 09,2858.282
20_20220825 10,3156.029
20_20220825 11,3111.102
20_20220825 12,2981.0493
20_20220825 13,3171.7627
20_20220825 14,3148.2048
20_20220825 15,3200.6604
20_20220825 16,3203.648
20_20220825 17,2566.7866
20_20220825 18,1845.6823
20_20220825 19,1665.2542
20_20220825 20,1425.5463
20_20220825 21,1383.4027
20_20220825 22,1261.06
20_20220825 23,1142.6532
20_20220826 00,1354.2721
20_20220826 01,1335.9486
20_20220826 02,1263.619
20_20220826 03,1297.3243
20_20220826 04,1297.3243
20_20220826 05,1600.8129
20_20220826 06,2038.6642
20_20220826 07,2589.6975
20_20220826 08,2956.3472
20_20220826 09,2880.3103
20_20220826 10,3250.3137
20_20220826 11,3236.8323
20_20220826 12,3272.5972
20_20220826 13,3280.1394
20_20220826 14,3175.3213
20_20220826 15,3258.1018
20_20220826 16,3243.713
20_20220826 17,2879.5544
20_20220826 18,1863.306
20_20220826 19,1684.0872
20_20220826 20,1392.169
20_20220826 21,1414.5376
20_20220826 22,1316.5638
20_20220826 23,1182.3778
20_20220827 00,1475.7811
20_20220827 01,1436.9999
20_20220827 02,1364.6703
20_20220827 03,1271.7433
20_20220827 04,1271.7433
20_20220827 05,1586.2026
20_20220827 06,2393.1003
20_20220827 07,2930.281
20_20220827 08,2892.2556
20_20220827 09,3231.7036
20_20220827 10,3450.8987
20_20220827 11,3299.4585
20_20220827 12,3195.3967
20_20220827 13,3319.6292
20_20220827 14,3309.3228
20_20220827 15,3339.7332
20_20220827 16,3276.4902
20_20220827 17,2572.7498
20_20220827 18,1712.8278
20_20220827 19,1625.0383
20_20220827 20,1589.7811
20_20220827 21,1436.4325
20_20220827 22,1193.4563
20_20220827 23,1068.2144
20_20220828 00,1299.0988
20_20220828 01,1254.9943
20_20220828 02,1182.6647
20_20220828 03,1208.6177
20_20220828 04,1208.6177
20_20220828 05,1523.077
20_20220828 06,2106.2532
20_20220828 07,2721.4355
20_20220828 08,2884.7153
20_20220828 09,3367.6914
20_20220828 10,3254.7139
20_20220828 11,3223.7935
20_20220828 12,3410.3743
20_20220828 13,3361.4805
20_20220828 14,3214.8462
20_20220828 15,3368.37
20_20220828 16,3321.041
20_20220828 17,2507.021
20_20220828 18,1829.5319
20_20220828 19,1454.625
20_20220828 20,1606.653
20_20220828 21,1377.9717
20_20220828 22,1233.7498
20_20220828 23,1050.901
20_20220829 00,1454.5265
20_20220829 01,1427.6737
20_20220829 02,1335.7429
20_20220829 03,1242.8159
20_20220829 04,1254.78
20_20220829 05,1448.2561
20_20220829 06,2440.5452
20_20220829 07,2964.8755
20_20220829 08,3202.3691
20_20220829 09,3143.5676
20_20220829 10,3295.3264
20_20220829 11,3299.1162
20_20220829 12,2608.9954
20_20220829 13,3525.3708
20_20220829 14,3266.2966
20_20220829 15,3461.2478
20_20220829 16,3200.0476
20_20220829 17,2765.7463
20_20220829 18,1728.6055
20_20220829 19,1545.7072
20_20220829 20,1418.8081
20_20220829 21,1338.7908
20_20220829 22,1152.338
20_20220829 23,989.3477
20_20220830 00,1165.7697
20_20220830 01,1141.5886
20_20220830 02,1067.6631
20_20220830 03,1033.9059
20_20220830 04,1042.1367
20_20220830 05,1353.9242
20_20220830 06,1477.7552
20_20220830 07,1844.7816
20_20220830 08,2398.2344
20_20220830 09,2477.116
20_20220830 10,2291.765
20_20220830 11,2397.3833
20_20220830 12,2476.3052
20_20220830 13,2701.9297
20_20220830 14,2680.1846
20_20220830 15,2758.4805
20_20220830 16,2438.1057
20_20220830 17,2073.2615
20_20220830 18,1410.094
20_20220830 19,1099.9681
20_20220830 20,936.56494
20_20220830 21,934.44104
20_20220830 22,970.9923
20_20220830 23,789.7822
20_20220831 00,993.1697
20_20220831 01,976.29974
20_20220831 02,519.3174
20_20220831 03,356.68008
20_20220831 04,345.23584
20_20220831 05,1048.0914
20_20220831 06,916.6058
20_20220831 07,1393.5775
20_20220831 08,1250.9601
20_20220831 09,1383.5851
20_20220831 10,1582.2123
20_20220831 11,1478.5345
20_20220831 12,1456.3402
20_20220831 13,1532.4098
20_20220831 14,1528.9966
20_20220831 15,1528.9966
20_20220831 16,1395.6285
20_20220831 17,1300.4989
20_20220831 18,997.653
20_20220831 19,736.5754
20_20220831 20,1035.8898
20_20220831 21,943.6392
20_20220831 22,938.87665
20_20220831 23,832.4736
21_20220825 00,1612.6055
21_20220825 01,1591.8678
21_20220825 02,1578.9178
21_20220825 03,1580.8171
21_20220825 04,1584.9724
21_20220825 05,1722.0842
21_20220825 06,1941.0746
21_20220825 07,2289.7498
21_20220825 08,2550.9067
21_20220825 09,2712.9849
21_20220825 10,2602.5142
21_20220825 11,2588.061
21_20220825 12,2588.061
21_20220825 13,2577.1453
21_20220825 14,2572.594
21_20220825 15,2603.356
21_20220825 16,2577.1453
21_20220825 17,2465.814
21_20220825 18,1970.2507
21_20220825 19,2044.0178
21_20220825 20,1849.1492
21_20220825 21,1634.0201
21_20220825 22,1460.4202
21_20220825 23,1506.964
21_20220826 00,1609.5525
21_20220826 01,1573.3336
21_20220826 02,1560.3837
21_20220826 03,1581.9194
21_20220826 04,1581.9194
21_20220826 05,1698.6025
21_20220826 06,1949.3278
21_20220826 07,2235.1152
21_20220826 08,2547.8538
21_20220826 09,2709.5251
21_20220826 10,2610.06
21_20220826 11,2586.9558
21_20220826 12,2582.4045
21_20220826 13,2530.3953
21_20220826 14,2580.7334
21_20220826 15,2802.655
21_20220826 16,2528.9016
21_20220826 17,2417.5703
21_20220826 18,2035.2095
21_20220826 19,1973.03
21_20220826 20,1923.5485
21_20220826 21,1676.3732
21_20220826 22,1482.5612
21_20220826 23,1529.105
21_20220827 00,1787.56
21_20220827 01,1740.6682
21_20220827 02,1752.2001
21_20220827 03,1755.5829
21_20220827 04,1753.7032
21_20220827 05,1799.6012
21_20220827 06,2069.155
21_20220827 07,2473.6802
21_20220827 08,2606.9114
21_20220827 09,3056.7915
21_20220827 10,2935.638
21_20220827 11,2789.9204
21_20220827 12,2940.1736
21_20220827 13,2972.7947
21_20220827 14,2968.5312
21_20220827 15,2974.6724
21_20220827 16,2938.397
21_20220827 17,2872.5063
21_20220827 18,2055.0164
21_20220827 19,1942.709
21_20220827 20,1782.8418
21_20220827 21,1628.9537
21_20220827 22,1476.2717
21_20220827 23,1489.0242
21_20220828 00,1729.7473
21_20220828 01,1693.5284
21_20220828 02,1704.9059
21_20220828 03,1734.3916
21_20220828 04,1758.8734
21_20220828 05,1855.7937
21_20220828 06,2101.9917
21_20220828 07,2403.8352
21_20220828 08,2679.0103
21_20220828 09,2783.77
21_20220828 10,2647.196
21_20220828 11,2686.7544
21_20220828 12,2860.1404
21_20220828 13,2829.3484
21_20220828 14,2851.108
21_20220828 15,2921.466
21_20220828 16,3065.5024
21_20220828 17,3003.4822
21_20220828 18,2022.5837
21_20220828 19,1942.0723
21_20220828 20,1895.7626
21_20220828 21,1647.6499
21_20220828 22,1462.5714
21_20220828 23,1469.8516
21_20220829 00,1771.9149
21_20220829 01,1755.6265
21_20220829 02,1875.378
21_20220829 03,1688.9266
21_20220829 04,1688.9266
21_20220829 05,1816.6086
21_20220829 06,2108.9211
21_20220829 07,2375.0898
21_20220829 08,2694.4185
21_20220829 09,2881.3103
21_20220829 10,2713.8843
21_20220829 11,2752.7837
21_20220829 12,2752.7837
21_20220829 13,2725.7988
21_20220829 14,2728.9783
21_20220829 15,2670.4678
21_20220829 16,2725.7988
21_20220829 17,2614.4675
21_20220829 18,1935.033
21_20220829 19,1932.4116
21_20220829 20,1888.7068
21_20220829 21,1679.1732
21_20220829 22,1485.8466
21_20220829 23,1523.5815
21_20220830 00,1557.687
21_20220830 01,1525.6234
21_20220830 02,1512.6735
21_20220830 03,1519.9651
21_20220830 04,1538.3546
21_20220830 05,1741.7728
21_20220830 06,1873.9714
21_20220830 07,2339.479
21_20220830 08,2663.3623
21_20220830 09,2794.2075
21_20220830 10,2279.7922
21_20220830 11,2314.9478
21_20220830 12,2402.6792
21_20220830 13,2336.01
21_20220830 14,2383.9697
21_20220830 15,2383.9697
21_20220830 16,2383.9697
21_20220830 17,2144.029
21_20220830 18,1759.208
21_20220830 19,1756.5867
21_20220830 20,1712.8817
21_20220830 21,1533.7006
21_20220830 22,1474.6848
21_20220830 23,1498.4083
21_20220831 00,1433.9521
21_20220831 01,1397.7333
21_20220831 02,1384.7833
21_20220831 03,1390.8379
21_20220831 04,1388.6394
21_20220831 05,1452.2666
21_20220831 06,1587.1014
21_20220831 07,1959.4752
21_20220831 08,2177.4646
21_20220831 09,2304.5657
21_20220831 10,1987.9126
21_20220831 11,1999.6353
21_20220831 12,2053.7903
21_20220831 13,2042.8746
21_20220831 14,1998.1709
21_20220831 15,1998.1709
21_20220831 16,1998.1709
21_20220831 17,1893.3143
21_20220831 18,1546.2152
21_20220831 19,1537.518
21_20220831 20,1498.5565
21_20220831 21,1305.092
21_20220831 22,1290.5356
21_20220831 23,1362.5448
22_20220825 00,1065.5225
22_20220825 01,1046.148
22_20220825 02,973.3936
22_20220825 03,966.99963
22_20220825 04,961.59863
22_20220825 05,1080.1986
22_20220825 06,1176.7758
22_20220825 07,1337.4237
22_20220825 08,1529.9635
22_20220825 09,1734.4495
22_20220825 10,1647.8375
22_20220825 11,1620.12
22_20220825 12,1620.12
22_20220825 13,1625.0994
22_20220825 14,1551.7758
22_20220825 15,1556.3271
22_20220825 16,1561.5728
22_20220825 17,1528.9897
22_20220825 18,1461.6467
22_20220825 19,1325.9009
22_20220825 20,1309.0728
22_20220825 21,1036.3768
22_20220825 22,941.80396
22_20220825 23,914.05383
22_20220826 00,947.8395
22_20220826 01,960.9574
22_20220826 02,970.3405
22_20220826 03,958.54553
22_20220826 04,958.54553
22_20220826 05,1077.1456
22_20220826 06,1170.4344
22_20220826 07,1334.3707
22_20220826 08,1526.9105
22_20220826 09,1704.0612
22_20220826 10,1595.147
22_20220826 11,1556.9808
22_20220826 12,1494.9153
22_20220826 13,1559.7639
22_20220826 14,1602.4495
22_20220826 15,1592.79
22_20220826 16,1602.4495
22_20220826 17,1547.8247
22_20220826 18,1451.4655
22_20220826 19,1339.9177
22_20220826 20,1340.472
22_20220826 21,1141.9656
22_20220826 22,942.4946
22_20220826 23,911.00073
22_20220827 00,984.5029
22_20220827 01,1028.6768
22_20220827 02,1016.2838
22_20220827 03,905.04767
22_20220827 04,907.7195
22_20220827 05,1069.421
22_20220827 06,1198.7438
22_20220827 07,1369.6311
22_20220827 08,1506.5049
22_20220827 09,1645.1277
22_20220827 10,1578.3525
22_20220827 11,1608.1919
22_20220827 12,1627.1248
22_20220827 13,1661.9928
22_20220827 14,1637.5591
22_20220827 15,1631.2751
22_20220827 16,1638.9257
22_20220827 17,1562.9828
22_20220827 18,1396.6488
22_20220827 19,1251.9194
22_20220827 20,1198.4288
22_20220827 21,1023.3545
22_20220827 22,927.4766
22_20220827 23,910.75336
22_20220828 00,996.4116
22_20220828 01,977.0372
22_20220828 02,964.0872
22_20220828 03,989.7926
22_20220828 04,989.7926
22_20220828 05,1108.3926
22_20220828 06,1242.353
22_20220828 07,1362.8048
22_20220828 08,1550.4901
22_20220828 09,1649.0897
22_20220828 10,1611.8663
22_20220828 11,1580.9868
22_20220828 12,1570.4255
22_20220828 13,1536.9401
22_20220828 14,1524.9744
22_20220828 15,1571.5571
22_20220828 16,1567.0057
22_20220828 17,1479.9095
22_20220828 18,1402.4543
22_20220828 19,1262.7778
22_20220828 20,1281.1228
22_20220828 21,1086.2848
22_20220828 22,946.2328
22_20220828 23,909.67395
22_20220829 00,979.955
22_20220829 01,960.58057
22_20220829 02,947.6306
22_20220829 03,941.23663
22_20220829 04,935.83563
22_20220829 05,1054.4358
22_20220829 06,1200.2037
22_20220829 07,1407.4297
22_20220829 08,1549.5929
22_20220829 09,1692.8516
22_20220829 10,1622.6676
22_20220829 11,1583.9231
22_20220829 12,1583.9231
22_20220829 13,1610.2007
22_20220829 14,1596.8405
22_20220829 15,1646.3463
22_20220829 16,1594.1316
22_20220829 17,1482.1385
22_20220829 18,1316.7637
22_20220829 19,1308.8595
22_20220829 20,1250.9413
22_20220829 21,1041.4081
22_20220829 22,946.8351
22_20220829 23,887.9432
22_20220830 00,1001.6611
22_20220830 01,916.18585
22_20220830 02,903.2359
22_20220830 03,822.1424
22_20220830 04,833.4486
22_20220830 05,1004.0807
22_20220830 06,1109.724
22_20220830 07,1197.8132
22_20220830 08,1399.4073
22_20220830 09,1587.9539
22_20220830 10,1570.6154
22_20220830 11,1531.8708
22_20220830 12,1497.6167
22_20220830 13,1539.3156
22_20220830 14,1491.3558
22_20220830 15,1475.6611
22_20220830 16,1418.6343
22_20220830 17,1484.8336
22_20220830 18,1302.8008
22_20220830 19,1230.6765
22_20220830 20,1299.2964
22_20220830 21,1089.763
22_20220830 22,868.65234
22_20220830 23,832.0935
22_20220831 00,828.6349
22_20220831 01,809.2605
22_20220831 02,802.7261
22_20220831 03,789.9165
22_20220831 04,792.5883
22_20220831 05,911.18835
22_20220831 06,996.0321
22_20220831 07,1129.9198
22_20220831 08,1249.9652
22_20220831 09,1393.2239
22_20220831 10,1279.858
22_20220831 11,1241.1135
22_20220831 12,1238.3435
22_20220831 13,1239.8763
22_20220831 14,1273.0729
22_20220831 15,1262.0881
22_20220831 16,1277.3859
22_20220831 17,1165.8816
22_20220831 18,1076.1985
22_20220831 19,1105.7819
22_20220831 20,1105.3466
22_20220831 21,895.8136
22_20220831 22,750.3606
22_20220831 23,753.4768
23_20220825 00,1079.6345
23_20220825 01,1115.6774
23_20220825 02,1113.8722
23_20220825 03,1114.3827
23_20220825 04,1118.1265
23_20220825 05,1152.8195
23_20220825 06,1455.7847
23_20220825 07,1624.704
23_20220825 08,1511.9705
23_20220825 09,1671.003
23_20220825 10,1628.4766
23_20220825 11,1484.3463
23_20220825 12,1481.6017
23_20220825 13,1518.2637
23_20220825 14,1419.5349
23_20220825 15,1368.755
23_20220825 16,1491.1018
23_20220825 17,1451.4846
23_20220825 18,1521.8989
23_20220825 19,1165.0774
23_20220825 20,1155.5862
23_20220825 21,1097.0648
23_20220825 22,1058.4274
23_20220825 23,979.9765
23_20220826 00,1074.2903
23_20220826 01,1098.5443
23_20220826 02,1095.7706
23_20220826 03,1110.4861
23_20220826 04,1092.2172
23_20220826 05,1124.7504
23_20220826 06,1451.9635
23_20220826 07,1600.5704
23_20220826 08,1492.3507
23_20220826 09,1515.7585
23_20220826 10,1602.9941
23_20220826 11,1505.736
23_20220826 12,1627.5616
23_20220826 13,1480.9022
23_20220826 14,1539.3131
23_20220826 15,1350.0565
23_20220826 16,1509.2109
23_20220826 17,1480.1315
23_20220826 18,1388.4784
23_20220826 19,1378.7963
23_20220826 20,1438.7642
23_20220826 21,1085.8695
23_20220826 22,1080.8231
23_20220826 23,1022.3931
23_20220827 00,1093.6372
23_20220827 01,1136.1952
23_20220827 02,1133.4215
23_20220827 03,1133.0884
23_20220827 04,1129.868
23_20220827 05,1147.3527
23_20220827 06,1498.1136
23_20220827 07,1671.5449
23_20220827 08,1557.8806
23_20220827 09,1530.3802
23_20220827 10,1454.3837
23_20220827 11,1452.7844
23_20220827 12,1635.0865
23_20220827 13,1639.4607
23_20220827 14,1612.0112
23_20220827 15,1623.6201
23_20220827 16,1612.0112
23_20220827 17,1554.1659
23_20220827 18,1412.2362
23_20220827 19,1184.4636
23_20220827 20,1203.9315
23_20220827 21,1192.2405
23_20220827 22,1131.169
23_20220827 23,1071.3584
23_20220828 00,1133.6127
23_20220828 01,1123.8998
23_20220828 02,1121.5919
23_20220828 03,1138.6339
23_20220828 04,1136.428
23_20220828 05,1142.3251
23_20220828 06,1493.086
23_20220828 07,1666.0111
23_20220828 08,1550.0665
23_20220828 09,1621.0942
23_20220828 10,1514.8793
23_20220828 11,1730.8865
23_20220828 12,1677.9915
23_20220828 13,1699.0177
23_20220828 14,1603.9164
23_20220828 15,1714.0372
23_20220828 16,1748.2955
23_20220828 17,1665.0391
23_20220828 18,1499.2617
23_20220828 19,1324.3776
23_20220828 20,1259.1702
23_20220828 21,1180.2515
23_20220828 22,1132.8983
23_20220828 23,1072.1656
23_20220829 00,1150.5076
23_20220829 01,1145.9471
23_20220829 02,1143.1735
23_20220829 03,1139.62
23_20220829 04,1139.62
23_20220829 05,1195.572
23_20220829 06,1523.4244
23_20220829 07,1686.5465
23_20220829 08,1562.831
23_20220829 09,1603.4856
23_20220829 10,1533.8801
23_20220829 11,1591.3417
23_20220829 12,1584.0814
23_20220829 13,1597.0623
23_20220829 14,1585.6143
23_20220829 15,1597.0623
23_20220829 16,1603.4778
23_20220829 17,1521.3606
23_20220829 18,1416.8484
23_20220829 19,1336.64
23_20220829 20,1310.4857
23_20220829 21,1219.6272
23_20220829 22,1145.9791
23_20220829 23,1085.2466
23_20220830 00,1155.3478
23_20220830 01,1152.1184
23_20220830 02,1149.3447
23_20220830 03,1145.7913
23_20220830 04,1145.7913
23_20220830 05,1195.8512
23_20220830 06,1457.3627
23_20220830 07,1615.9333
23_20220830 08,1504.7943
23_20220830 09,1453.5886
23_20220830 10,1507.1868
23_20220830 11,1406.8235
23_20220830 12,1542.9882
23_20220830 13,1437.7847
23_20220830 14,1558.7463
23_20220830 15,1410.7772
23_20220830 16,1579.8644
23_20220830 17,1520.0214
23_20220830 18,1399.9598
23_20220830 19,1317.0797
23_20220830 20,1205.5114
23_20220830 21,1146.8628
23_20220830 22,1069.748
23_20220830 23,1026.8635
23_20220831 00,990.6695
23_20220831 01,987.44006
23_20220831 02,992.3666
23_20220831 03,1010.5347
23_20220831 04,1014.00903
23_20220831 05,976.5165
23_20220831 06,1321.5166
23_20220831 07,1503.089
23_20220831 08,1384.7507
23_20220831 09,1343.4445
23_20220831 10,1285.5253
23_20220831 11,1415.9132
23_20220831 12,1419.657
23_20220831 13,1405.9679
23_20220831 14,1405.8162
23_20220831 15,1561.6802
23_20220831 16,1559.0084
23_20220831 17,1347.3689
23_20220831 18,1275.1929
23_20220831 19,1182.0885
23_20220831 20,1160.1385
23_20220831 21,1072.81
23_20220831 22,999.16205
23_20220831 23,972.84174
24_20220825 00,8594.225
24_20220825 01,8463.662
24_20220825 02,7774.6016
24_20220825 03,7643.252
24_20220825 04,7665.5054
24_20220825 05,7715.844
24_20220825 06,8088.0464
24_20220825 07,8965.25
24_20220825 08,11101.046
24_20220825 09,12494.193
24_20220825 10,12896.721
24_20220825 11,13306.734
24_20220825 12,13339.233
24_20220825 13,13272.6455
24_20220825 14,13409.561
24_20220825 15,14004.355
24_20220825 16,13479.946
24_20220825 17,11932.308
24_20220825 18,10764.973
24_20220825 19,9760.197
24_20220825 20,9695.0625
24_20220825 21,8929.417
24_20220825 22,8725.604
24_20220825 23,8403.556
24_20220826 00,8193.39
24_20220826 01,7842.5522
24_20220826 02,7698.133
24_20220826 03,7546.476
24_20220826 04,7546.476
24_20220826 05,7736.882
24_20220826 06,8226.221
24_20220826 07,9027.242
24_20220826 08,10997.835
24_20220826 09,12504.014
24_20220826 10,13168.023
24_20220826 11,13908.18
24_20220826 12,14295.815
24_20220826 13,14285.544
24_20220826 14,14709.397
24_20220826 15,14840.967
24_20220826 16,14314.333
24_20220826 17,13274.929
24_20220826 18,12145.365
24_20220826 19,10591.276
24_20220826 20,9755.115
24_20220826 21,8883.35
24_20220826 22,8552.65
24_20220826 23,8210.899
24_20220827 00,8037.777
24_20220827 01,7896.453
24_20220827 02,7276.2725
24_20220827 03,7150.8135
24_20220827 04,7659.1855
24_20220827 05,7685.1206
24_20220827 06,8115.068
24_20220827 07,8835.728
24_20220827 08,11849.702
24_20220827 09,14004.501
24_20220827 10,14276.0205
24_20220827 11,14815.089
24_20220827 12,14971.447
24_20220827 13,15291.954
24_20220827 14,15063.502
24_20220827 15,15301.79
24_20220827 16,15239.085
24_20220827 17,13416.295
24_20220827 18,12005.716
24_20220827 19,10860.559
24_20220827 20,10367.945
24_20220827 21,9624.778
24_20220827 22,9118.388
24_20220827 23,8811.676
24_20220828 00,8785.184
24_20220828 01,8551.185
24_20220828 02,8236.291
24_20220828 03,8027.7495
24_20220828 04,7564.8276
24_20220828 05,7603.178
24_20220828 06,8193.29
24_20220828 07,8990.698
24_20220828 08,12486.342
24_20220828 09,13940.007
24_20220828 10,14698.018
24_20220828 11,14410.05
24_20220828 12,15191.667
24_20220828 13,15354.397
24_20220828 14,15198.292
24_20220828 15,15264.683
24_20220828 16,15191.083
24_20220828 17,13462.281
24_20220828 18,12400.432
24_20220828 19,11327.119
24_20220828 20,10732.028
24_20220828 21,9868.103
24_20220828 22,9230.441
24_20220828 23,8820.604
24_20220829 00,8813.677
24_20220829 01,8557.8
24_20220829 02,8413.979
24_20220829 03,8332.609
24_20220829 04,8280.154
24_20220829 05,8310.769
24_20220829 06,8205.649
24_20220829 07,8910.123
24_20220829 08,11809.63
24_20220829 09,13330.696
24_20220829 10,13666.577
24_20220829 11,13813.51
24_20220829 12,13991.038
24_20220829 13,13723.37
24_20220829 14,13952.52
24_20220829 15,14432.359
24_20220829 16,13900.619
24_20220829 17,12867.453
24_20220829 18,11718.058
24_20220829 19,10786.654
24_20220829 20,10280.263
24_20220829 21,9464.068
24_20220829 22,8985.116
24_20220829 23,8581.88
24_20220830 00,8388.168
24_20220830 01,7963.8687
24_20220830 02,7258.657
24_20220830 03,6761.281
24_20220830 04,6800.84
24_20220830 05,7015.3755
24_20220830 06,7052.1104
24_20220830 07,7880.2905
24_20220830 08,10714.842
24_20220830 09,12080.494
24_20220830 10,12649.978
24_20220830 11,12654.044
24_20220830 12,12296.814
24_20220830 13,12722.887
24_20220830 14,12711.629
24_20220830 15,12210.517
24_20220830 16,12070.472
24_20220830 17,11485.543
24_20220830 18,10737.768
24_20220830 19,9444.415
24_20220830 20,9335.039
24_20220830 21,8638.362
24_20220830 22,8245.66
24_20220830 23,8182.557
24_20220831 00,7986.1895
24_20220831 01,7340.413
24_20220831 02,7374.163
24_20220831 03,7196.0435
24_20220831 04,7384.409
24_20220831 05,7429.7627
24_20220831 06,7229.8164
24_20220831 07,7481.029
24_20220831 08,8752.043
24_20220831 09,10142.866
24_20220831 10,10183.918
24_20220831 11,10457.116
24_20220831 12,10297.276
24_20220831 13,10183.402
24_20220831 14,10410.161
24_20220831 15,10342.987
24_20220831 16,10409.089
24_20220831 17,10307.075
24_20220831 18,9339.577
24_20220831 19,7754.429
24_20220831 20,7919.312
24_20220831 21,7205.427
24_20220831 22,7214.916
24_20220831 23,6813.4165
25_20220825 00,5689.7676
25_20220825 01,5559.545
25_20220825 02,5530.9336
25_20220825 03,5334.6733
25_20220825 04,5356.927
25_20220825 05,5323.91
25_20220825 06,5528.7104
25_20220825 07,5733.259
25_20220825 08,7915.672
25_20220825 09,9756.497
25_20220825 10,9818.79
25_20220825 11,10241.31
25_20220825 12,10273.808
25_20220825 13,10211.916
25_20220825 14,10290.026
25_20220825 15,10432.075
25_20220825 16,10131.983
25_20220825 17,9600.533
25_20220825 18,8581.286
25_20220825 19,7967.417
25_20220825 20,7144.6997
25_20220825 21,6507.24
25_20220825 22,6413.422
25_20220825 23,6091.378
25_20220826 00,5712.148
25_20220826 01,5508.1924
25_20220826 02,5479.8335
25_20220826 03,5319.005
25_20220826 04,5319.005
25_20220826 05,5344.9478
25_20220826 06,5484.842
25_20220826 07,5694.3154
25_20220826 08,7812.462
25_20220826 09,9685.209
25_20220826 10,10183.706
25_20220826 11,10289.285
25_20220826 12,10734.172
25_20220826 13,10717.51
25_20220826 14,11176.2295
25_20220826 15,11265.67
25_20220826 16,10839.106
25_20220826 17,10370.061
25_20220826 18,9357.62
25_20220826 19,8280.918
25_20220826 20,7217.26
25_20220826 21,6473.678
25_20220826 22,6316.3247
25_20220826 23,6016.7085
25_20220827 00,5568.735
25_20220827 01,5478.781
25_20220827 02,4844.4204
25_20220827 03,4825.39
25_20220827 04,5362.703
25_20220827 05,5266.304
25_20220827 06,5566.446
25_20220827 07,5695.5537
25_20220827 08,8353.325
25_20220827 09,10523.272
25_20220827 10,10572.135
25_20220827 11,10785.766
25_20220827 12,10970.876
25_20220827 13,11319.209
25_20220827 14,11103.263
25_20220827 15,11487.732
25_20220827 16,11322.328
25_20220827 17,10458.067
25_20220827 18,9394.193
25_20220827 19,8627.444
25_20220827 20,7241.5713
25_20220827 21,6630.444
25_20220827 22,6527.598
25_20220827 23,6212.6147
25_20220828 00,5750.9272
25_20220828 01,5605.1724
25_20220828 02,5365.806
25_20220828 03,5270.5654
25_20220828 04,5295.6016
25_20220828 05,5224.9365
25_20220828 06,5523.0264
25_20220828 07,5728.885
25_20220828 08,8487.133
25_20220828 09,10458.778
25_20220828 10,10858.134
25_20220828 11,11003.701
25_20220828 12,11138.092
25_20220828 13,11307.682
