num_date_time,answer
23_20220830 03,934.52313
23_20220830 04,992.49316
23_20220830 05,963.49023
23_20220830 06,1056.5326
23_20220830 07,1319.8502
23_20220830 08,1215.6652
23_20220830 09,1309.5688
23_20220830 10,1220.3959
23_20220830 11,1224.3972
23_20220830 12,1224.3972
23_20220830 13,1231.1243
23_20220830 14,1220.841
23_20220830 15,1220.841
23_20220830 16,1217.1031
23_20220830 17,1125.6915
23_20220830 18,887.6379
23_20220830 19,884.15045
23_20220830 20,974.43823
23_20220830 21,917.9507
23_20220830 22,959.07806
23_20220830 23,901.92175
23_20220831 00,896.6369
23_20220831 01,894.6886
23_20220831 02,920.77844
23_20220831 03,934.52313
23_20220831 04,992.49316
23_20220831 05,977.6987
23_20220831 06,1056.5326
23_20220831 07,1319.8502
23_20220831 08,1193.0345
23_20220831 09,1195.7135
23_20220831 10,1191.0701
23_20220831 11,1213.4988
23_20220831 12,1213.4988
23_20220831 13,1136.698
23_20220831 14,1126.4147
23_20220831 15,1188.0399
23_20220831 16,1184.3021
23_20220831 17,1031.2653
23_20220831 18,793.21173
23_20220831 19,815.5011
23_20220831 20,905.78894
23_20220831 21,862.33356
23_20220831 22,888.92206
23_20220831 23,833.2724
24_20220825 00,8006.7397
24_20220825 01,8066.4043
24_20220825 02,7784.214
24_20220825 03,7837.431
24_20220825 04,7954.2
24_20220825 05,8157.275
24_20220825 06,8441.159
24_20220825 07,9423.918
24_20220825 08,11587.802
24_20220825 09,13165.995
24_20220825 10,13580.92
24_20220825 11,13616.629
24_20220825 12,13613.608
24_20220825 13,13863.557
24_20220825 14,13590.28
24_20220825 15,13583.213
24_20220825 16,13235.642
24_20220825 17,12782.748
24_20220825 18,11375.603
24_20220825 19,10604.346
24_20220825 20,10449.577
24_20220825 21,9475.5625
24_20220825 22,9208.655
24_20220825 23,8853.778
24_20220826 00,7945.7373
24_20220826 01,8064.594
24_20220826 02,8032.188
24_20220826 03,8007.7944
24_20220826 04,8066.546
24_20220826 05,8412.534
24_20220826 06,8696.413
24_20220826 07,9683.046
24_20220826 08,12220.32
24_20220826 09,13659.195
24_20220826 10,14029.013
24_20220826 11,14273.635
24_20220826 12,14309.4
24_20220826 13,15178.985
24_20220826 14,14821.747
24_20220826 15,14945.214
24_20220826 16,14593.607
24_20220826 17,13768.325
24_20220826 18,12310.686
24_20220826 19,10993.316
24_20220826 20,10736.048
24_20220826 21,9797.251
24_20220826 22,9673.43
24_20220826 23,9215.252
24_20220827 00,8109.284
24_20220827 01,8077.1562
24_20220827 02,7954.728
24_20220827 03,7930.3345
24_20220827 04,7989.086
24_20220827 05,8260.288
24_20220827 06,8686.065
24_20220827 07,9395.852
24_20220827 08,12320.769
24_20220827 09,14018.255
24_20220827 10,14358.468
24_20220827 11,14265.669
24_20220827 12,14196.777
24_20220827 13,14446.726
24_20220827 14,14310.416
24_20220827 15,14374.976
24_20220827 16,14205.657
24_20220827 17,13406.989
24_20220827 18,12014.742
24_20220827 19,10764.996
24_20220827 20,10654.7705
24_20220827 21,9605.591
24_20220827 22,9418.397
24_20220827 23,9031.906
24_20220828 00,7876.271
24_20220828 01,7799.305
24_20220828 02,7766.899
24_20220828 03,7709.067
24_20220828 04,7716.4834
24_20220828 05,7928.4805
24_20220828 06,8354.258
24_20220828 07,9513.874
24_20220828 08,12539.189
24_20220828 09,14210.092
24_20220828 10,14447.958
24_20220828 11,14388.942
24_20220828 12,14377.94
24_20220828 13,14735.603
24_20220828 14,14664.787
24_20220828 15,15023.025
24_20220828 16,14719.438
24_20220828 17,14282.342
24_20220828 18,12435.843
24_20220828 19,11163.404
24_20220828 20,10494.388
24_20220828 21,9604.311
24_20220828 22,9440.603
24_20220828 23,8915.275
24_20220829 00,7762.8857
24_20220829 01,7761.919
24_20220829 02,7729.5127
24_20220829 03,7717.281
24_20220829 04,7725.7983
24_20220829 05,8061.234
24_20220829 06,8511.144
24_20220829 07,9697.725
24_20220829 08,12487.863
24_20220829 09,14131.505
24_20220829 10,14497.232
24_20220829 11,14479.363
24_20220829 12,14479.363
24_20220829 13,14728.521
24_20220829 14,14420.958
24_20220829 15,14404.998
24_20220829 16,14070.005
24_20220829 17,13457.765
24_20220829 18,12057.942
24_20220829 19,10970.269
24_20220829 20,10349.758
24_20220829 21,9375.743
24_20220829 22,9212.035
24_20220829 23,8758.395
24_20220830 00,6777.423
24_20220830 01,6656.439
24_20220830 02,6624.0327
24_20220830 03,6535.406
24_20220830 04,6594.157
24_20220830 05,6596.8823
24_20220830 06,6922.4917
24_20220830 07,7432.5474
24_20220830 08,9552.034
24_20220830 09,11195.676
24_20220830 10,11561.403
24_20220830 11,11582.017
24_20220830 12,11630.285
24_20220830 13,11863.119
24_20220830 14,11555.556
24_20220830 15,11508.4795
24_20220830 16,11182.084
24_20220830 17,10729.19
24_20220830 18,9580.768
24_20220830 19,8893.936
24_20220830 20,8770.397
24_20220830 21,7796.387
24_20220830 22,7632.6797
24_20220830 23,7556.6113
24_20220831 00,6751.1772
24_20220831 01,6630.1934
24_20220831 02,6597.787
24_20220831 03,6646.102
24_20220831 04,6704.8535
24_20220831 05,6580.0107
24_20220831 06,6666.041
24_20220831 07,6926.0625
24_20220831 08,8972.84
24_20220831 09,10616.481
24_20220831 10,10956.694
24_20220831 11,10937.543
24_20220831 12,10937.543
24_20220831 13,11187.491
24_20220831 14,10879.928
24_20220831 15,10855.37
24_20220831 16,10525.289
24_20220831 17,10109.066
24_20220831 18,8967.805
24_20220831 19,8417.474
24_20220831 20,8822.034
24_20220831 21,7949.88
24_20220831 22,7682.9727
24_20220831 23,7583.42
25_20220825 00,5522.115
25_20220825 01,5545.2065
25_20220825 02,5378.46
25_20220825 03,5431.6772
25_20220825 04,5513.3916
25_20220825 05,5539.9697
25_20220825 06,5614.5425
25_20220825 07,5844.037
25_20220825 08,7958.452
25_20220825 09,9956.659
25_20220825 10,10280.875
25_20220825 11,10282.834
25_20220825 12,10313.563
25_20220825 13,10573.238
25_20220825 14,10299.962
25_20220825 15,10317.452
25_20220825 16,10094.154
25_20220825 17,9731.881
25_20220825 18,8650.544
25_20220825 19,8114.132
25_20220825 20,7494.393
25_20220825 21,6655.5103
25_20220825 22,6517.3867
25_20220825 23,6162.5103
25_20220826 00,5692.819
25_20220826 01,5775.1025
25_20220826 02,5654.2603
25_20220826 03,5629.8667
25_20220826 04,5653.5635
25_20220826 05,5680.1416
25_20220826 06,5754.7144
25_20220826 07,5988.082
25_20220826 08,8187.757
25_20220826 09,10046.646
25_20220826 10,10292.005
25_20220826 11,10534.621
25_20220826 12,10467.548
25_20220826 13,10998.113
25_20220826 14,10989.621
25_20220826 15,11127.149
25_20220826 16,10899.816
25_20220826 17,10151.093
25_20220826 18,9122.103
25_20220826 19,8066.138
25_20220826 20,7392.212
25_20220826 21,6622.2983
25_20220826 22,6524.062
25_20220826 23,6065.8843
25_20220827 00,5732.89
25_20220827 01,5664.1885
25_20220827 02,5657.204
25_20220827 03,5632.8105
25_20220827 04,5656.5073
25_20220827 05,5631.0674
25_20220827 06,5847.533
25_20220827 07,5928.5127
25_20220827 08,8515.83
25_20220827 09,10633.334
25_20220827 10,10882.838
25_20220827 11,10790.039
25_20220827 12,10721.147
25_20220827 13,10980.822
25_20220827 14,10810.763
25_20220827 15,10975.607
25_20220827 16,10718.87
25_20220827 17,10146.787
25_20220827 18,9080.349
25_20220827 19,8099.1943
25_20220827 20,7572.3145
25_20220827 21,6713.1514
25_20220827 22,6551.544
25_20220827 23,6165.0527
25_20220828 00,5710.376
25_20220828 01,5596.837
25_20220828 02,5475.9946
25_20220828 03,5418.1626
25_20220828 04,5390.5244
25_20220828 05,5433.122
25_20220828 06,5649.588
25_20220828 07,5965.105
25_20220828 08,8520.571
25_20220828 09,10611.491
25_20220828 10,10758.648
25_20220828 11,10665.883
25_20220828 12,10664.777
25_20220828 13,10830.825
25_20220828 14,10858.512
25_20220828 15,11216.75
25_20220828 16,11051.498
25_20220828 17,10705.021
25_20220828 18,9128.1
25_20220828 19,8287.725
25_20220828 20,7403.904
25_20220828 21,6682.709
25_20220828 22,6544.5854
25_20220828 23,6086.4077
25_20220829 00,5501.9937
25_20220829 01,5464.4536
25_20220829 02,5406.5854
25_20220829 03,5394.3535
25_20220829 04,5367.8164
25_20220829 05,5406.61
25_20220829 06,5647.2095
25_20220829 07,5984.6855
25_20220829 08,8437.223
25_20220829 09,10500.881
25_20220829 10,10775.899
25_20220829 11,10758.03
25_20220829 12,10758.03
25_20220829 13,11016.915
25_20220829 14,10709.352
25_20220829 15,10717.949
25_20220829 16,10507.2295
25_20220829 17,10065.818
25_20220829 18,8939.902
25_20220829 19,8087.0703
25_20220829 20,7220.474
25_20220829 21,6505.313
25_20220829 22,6367.1895
25_20220829 23,5980.698
25_20220830 00,5138.221
25_20220830 01,4980.664
25_20220830 02,4859.822
25_20220830 03,4771.195
25_20220830 04,4794.8916
25_20220830 05,4581.6763
25_20220830 06,4697.9766
25_20220830 07,4579.225
25_20220830 08,6649.2417
25_20220830 09,8712.897
25_20220830 10,8987.916
25_20220830 11,9008.529
25_20220830 12,9056.798
25_20220830 13,9299.358
25_20220830 14,8991.795
25_20220830 15,8969.276
25_20220830 16,8767.154
25_20220830 17,8404.881
25_20220830 18,7582.272
25_20220830 19,7130.2817
25_20220830 20,6521.2505
25_20220830 21,5806.0894
25_20220830 22,5667.966
25_20220830 23,5591.8975
25_20220831 00,5404.435
25_20220831 01,5246.878
25_20220831 02,5126.0356
25_20220831 03,5174.3506
25_20220831 04,5198.0474
25_20220831 05,4984.832
25_20220831 06,4861.553
25_20220831 07,4567.1
25_20220831 08,5893.409
25_20220831 09,7249.569
25_20220831 10,7499.0747
25_20220831 11,7479.922
25_20220831 12,7479.922
25_20220831 13,7739.594
25_20220831 14,7432.03
25_20220831 15,7432.03
25_20220831 16,7226.2236
25_20220831 17,6878.772
25_20220831 18,7314.9053
25_20220831 19,6923.76
25_20220831 20,6605.0596
25_20220831 21,5819.7217
25_20220831 22,5681.5977
25_20220831 23,5582.045
26_20220825 00,3107.3818
26_20220825 01,3143.747
26_20220825 02,2963.9656
26_20220825 03,2854.1917
26_20220825 04,2786.232
26_20220825 05,3084.6763
26_20220825 06,3162.4185
26_20220825 07,3381.5847
26_20220825 08,3884.9692
26_20220825 09,4560.8228
26_20220825 10,4803.609
26_20220825 11,4811.2446
26_20220825 12,4811.2446
26_20220825 13,4880.536
26_20220825 14,4800.22
26_20220825 15,4852.1416
26_20220825 16,4784.932
26_20220825 17,4477.4805
26_20220825 18,4074.485
26_20220825 19,3999.5054
26_20220825 20,3992.6707
26_20220825 21,3781.3884
26_20220825 22,3326.04
26_20220825 23,3322.3464
26_20220826 00,3043.5583
26_20220826 01,3012.6062
26_20220826 02,2832.8247
26_20220826 03,2794.0867
26_20220826 04,2726.127
26_20220826 05,3024.5713
26_20220826 06,3102.3135
26_20220826 07,3321.4797
26_20220826 08,3781.35
26_20220826 09,4517.852
26_20220826 10,4700.348
26_20220826 11,4843.204
26_20220826 12,5276.2905
26_20220826 13,5608.3735
26_20220826 14,5757.7812
26_20220826 15,5767.278
26_20220826 16,5646.923
26_20220826 17,5395.211
26_20220826 18,4529.8594
26_20220826 19,4274.153
26_20220826 20,3804.439
26_20220826 21,3538.2087
26_20220826 22,3203.11
26_20220826 23,3231.031
26_20220827 00,3046.2727
26_20220827 01,3006.0752
26_20220827 02,2826.2937
26_20220827 03,2811.6892
26_20220827 04,2672.6936
26_20220827 05,2955.832
26_20220827 06,3175.467
26_20220827 07,3089.7317
26_20220827 08,3734.2363
26_20220827 09,4491.915
26_20220827 10,4681.0586
26_20220827 11,4688.6943
26_20220827 12,4711.341
26_20220827 13,4978.142
26_20220827 14,5101.2476
26_20220827 15,5101.2476
26_20220827 16,4957.9927
26_20220827 17,4545.049
26_20220827 18,3996.8826
26_20220827 19,3704.5415
26_20220827 20,3664.4395
26_20220827 21,3512.3862
26_20220827 22,3085.9302
26_20220827 23,3104.4502
26_20220828 00,2871.3206
26_20220828 01,2776.097
26_20220828 02,2537.473
26_20220828 03,2498.7349
26_20220828 04,2430.7751
26_20220828 05,2791.9746
26_20220828 06,3011.6096
26_20220828 07,3165.8315
26_20220828 08,3650.777
26_20220828 09,4469.135
26_20220828 10,4706.711
26_20220828 11,4693.436
26_20220828 12,4812.39
26_20220828 13,4962.418
26_20220828 14,5091.97
26_20220828 15,5353.236
26_20220828 16,5359.7393
26_20220828 17,5089.6104
26_20220828 18,4191.027
26_20220828 19,3676.3442
26_20220828 20,3664.3015
26_20220828 21,3457.8984
26_20220828 22,3031.4424
26_20220828 23,3027.7493
26_20220829 00,2927.7537
26_20220829 01,2724.278
26_20220829 02,2544.4966
26_20220829 03,2478.237
26_20220829 04,2410.2773
26_20220829 05,2720.9373
26_20220829 06,2940.5723
26_20220829 07,3139.3877
26_20220829 08,3593.5374
26_20220829 09,4389.1265
26_20220829 10,4599.1807
26_20220829 11,4581.312
26_20220829 12,4581.312
26_20220829 13,4633.4897
26_20220829 14,4590.5674
26_20220829 15,4684.7783
26_20220829 16,4578.965
26_20220829 17,4192.376
26_20220829 18,3700.243
26_20220829 19,3524.665
26_20220829 20,3509.747
26_20220829 21,3298.4648
26_20220829 22,2931.2378
26_20220829 23,2927.5447
26_20220830 00,2744.934
26_20220830 01,2541.4587
26_20220830 02,2361.6772
26_20220830 03,2322.9392
26_20220830 04,2254.9795
26_20220830 05,2461.9788
26_20220830 06,2581.4482
26_20220830 07,2324.0361
26_20220830 08,2584.4785
26_20220830 09,3352.5452
26_20220830 10,3562.5977
26_20220830 11,3583.2112
26_20220830 12,3631.48
26_20220830 13,3683.6575
26_20220830 14,3603.3416
26_20220830 15,3638.3237
26_20220830 16,3532.5103
26_20220830 17,3225.0586
26_20220830 18,3080.7854
26_20220830 19,3176.462
26_20220830 20,3395.628
26_20220830 21,3184.3457
26_20220830 22,2757.8896
26_20220830 23,2754.1965
26_20220831 00,2772.0347
26_20220831 01,2568.5593
26_20220831 02,2388.7778
26_20220831 03,2422.7483
26_20220831 04,2354.7886
26_20220831 05,2561.7878
26_20220831 06,2611.7258
26_20220831 07,2303.0708
26_20220831 08,2518.3262
26_20220831 09,2578.8948
26_20220831 10,2788.9478
26_20220831 11,2900.2595
26_20220831 12,2888.5505
26_20220831 13,2957.8418
26_20220831 14,2877.526
26_20220831 15,2971.7373
26_20220831 16,2862.2383
26_20220831 17,2570.181
26_20220831 18,3131.836
26_20220831 19,3149.8403
26_20220831 20,3324.4517
26_20220831 21,3113.1694
26_20220831 22,2745.9424
26_20220831 23,2742.2493
27_20220825 00,15083.575
27_20220825 01,15022.622
27_20220825 02,14785.531
27_20220825 03,14746.793
27_20220825 04,14770.489
27_20220825 05,14954.018
27_20220825 06,15031.759
27_20220825 07,17338.338
27_20220825 08,19984.414
27_20220825 09,20438.102
27_20220825 10,20996.764
27_20220825 11,20274.324
27_20220825 12,21165.502
27_20220825 13,21789.932
27_20220825 14,21779.287
27_20220825 15,21129.148
27_20220825 16,21187.63
27_20220825 17,20316.438
27_20220825 18,17610.326
27_20220825 19,17332.277
27_20220825 20,16554.543
27_20220825 21,16373.622
27_20220825 22,15969.686
27_20220825 23,15583.194
27_20220826 00,15177.689
27_20220826 01,15116.736
27_20220826 02,14879.6455
27_20220826 03,14840.907
27_20220826 04,14779.83
27_20220826 05,14963.358
27_20220826 06,15041.1
27_20220826 07,17432.451
27_20220826 08,18051.193
27_20220826 09,20951.797
27_20220826 10,21387.99
27_20220826 11,20756.512
27_20220826 12,21300.186
27_20220826 13,22421.396
27_20220826 14,22276.041
27_20220826 15,22276.041
27_20220826 16,21931.084
27_20220826 17,21285.01
27_20220826 18,18964.377
27_20220826 19,18375.557
27_20220826 20,18304.69
27_20220826 21,17410.889
27_20220826 22,16984.432
27_20220826 23,16702.35
27_20220827 00,15524.385
27_20220827 01,15371.64
27_20220827 02,14872.126
27_20220827 03,14833.388
27_20220827 04,14857.084
27_20220827 05,15052.828
27_20220827 06,15534.885
27_20220827 07,17683.146
27_20220827 08,19014.254
27_20220827 09,19523.002
27_20220827 10,21634.367
27_20220827 11,21682.426
27_20220827 12,21888.549
27_20220827 13,22173.242
27_20220827 14,21942.283
27_20220827 15,21133.602
27_20220827 16,21662.398
27_20220827 17,21060.186
27_20220827 18,18217.492
27_20220827 19,17661.322
27_20220827 20,16845.404
27_20220827 21,16709.521
27_20220827 22,16283.068
27_20220827 23,15896.578
27_20220828 00,14978.119
27_20220828 01,14781.647
27_20220828 02,14544.557
27_20220828 03,14505.818
27_20220828 04,14477.654
27_20220828 05,14673.398
27_20220828 06,14893.032
27_20220828 07,17548.906
27_20220828 08,18469.502
27_20220828 09,19042.479
27_20220828 10,21807.256
27_20220828 11,22000.494
27_20220828 12,21618.15
27_20220828 13,21230.965
27_20220828 14,22417.934
27_20220828 15,22533.938
27_20220828 16,22304.984
27_20220828 17,21463.77
27_20220828 18,19176.912
27_20220828 19,18481.523
27_20220828 20,17478.152
27_20220828 21,17392.545
27_20220828 22,16966.088
27_20220828 23,16544.06
27_20220829 00,15517.35
27_20220829 01,15256.353
27_20220829 02,15019.262
27_20220829 03,14718.101
27_20220829 04,14741.797
27_20220829 05,14937.541
27_20220829 06,15157.175
27_20220829 07,17788.156
27_20220829 08,18553.285
27_20220829 09,19072.418
27_20220829 10,20194.982
27_20220829 11,20218.951
27_20220829 12,19488.348
27_20220829 13,19721.182
27_20220829 14,19413.617
27_20220829 15,19436.135
27_20220829 16,19210.867
27_20220829 17,18410.84
27_20220829 18,17529.93
27_20220829 19,16967.865
27_20220829 20,16650.318
27_20220829 21,16491.918
27_20220829 22,16065.466
27_20220829 23,15611.825
27_20220830 00,14213.027
27_20220830 01,13952.03
27_20220830 02,13714.939
27_20220830 03,13676.201
27_20220830 04,13699.897
27_20220830 05,13825.42
27_20220830 06,13911.45
27_20220830 07,15642.854
27_20220830 08,15993.822
27_20220830 09,16512.953
27_20220830 10,16946.748
27_20220830 11,16993.113
27_20220830 12,16993.113
27_20220830 13,17225.947
27_20220830 14,16918.383
27_20220830 15,16918.383
27_20220830 16,16693.115
27_20220830 17,16210.063
27_20220830 18,15587.719
27_20220830 19,15403.978
27_20220830 20,15559.917
27_20220830 21,15401.514
27_20220830 22,14975.059
27_20220830 23,14898.99
27_20220831 00,14081.992
27_20220831 01,13820.995
27_20220831 02,13583.904
27_20220831 03,13617.874
27_20220831 04,13641.57
27_20220831 05,13733.654
27_20220831 06,13613.544
27_20220831 07,15392.301
27_20220831 08,14858.283
27_20220831 09,15377.421
27_20220831 10,15811.22
27_20220831 11,16523.953
27_20220831 12,18352.027
27_20220831 13,18567.371
27_20220831 14,18289.367
27_20220831 15,18259.807
27_20220831 16,18030.854
27_20220831 17,17547.8
27_20220831 18,15822.229
27_20220831 19,15567.789
27_20220831 20,14985.957
27_20220831 21,15018.014
27_20220831 22,14591.559
27_20220831 23,14515.49
28_20220825 00,1599.5645
28_20220825 01,1629.3188
28_20220825 02,1572.1978
28_20220825 03,1567.3942
28_20220825 04,1499.4348
28_20220825 05,1479.6425
28_20220825 06,1537.326
28_20220825 07,1751.412
28_20220825 08,2160.9539
28_20220825 09,2399.9307
28_20220825 10,2803.0457
28_20220825 11,3101.8875
28_20220825 12,3234.1975
28_20220825 13,3280.3245
28_20220825 14,3290.8455
28_20220825 15,3292.2048
28_20220825 16,3244.959
28_20220825 17,2705.7446
28_20220825 18,2498.8704
28_20220825 19,2433.9834
28_20220825 20,2067.144
28_20220825 21,1878.1912
28_20220825 22,1770.6599
28_20220825 23,1601.3203
28_20220826 00,1504.4846
28_20220826 01,1514.8429
28_20220826 02,1462.3464
28_20220826 03,1465.8088
28_20220826 04,1430.7539
28_20220826 05,1443.1564
28_20220826 06,1500.84
28_20220826 07,1716.1324
28_20220826 08,2081.2056
28_20220826 09,2334.9082
28_20220826 10,2704.4756
28_20220826 11,2962.6626
28_20220826 12,3234.305
28_20220826 13,3258.9075
28_20220826 14,3107.567
28_20220826 15,3107.567
28_20220826 16,3078.2378
28_20220826 17,2686.8215
28_20220826 18,2237.0046
28_20220826 19,2102.0913
28_20220826 20,1867.8103
28_20220826 21,1750.696
28_20220826 22,1569.5056
28_20220826 23,1548.0752
28_20220827 00,1692.1012
28_20220827 01,1591.1715
28_20220827 02,1534.0504
28_20220827 03,1529.2468
28_20220827 04,1461.2875
28_20220827 05,1448.6309
28_20220827 06,1648.2073
28_20220827 07,1856.9265
28_20220827 08,2099.9656
28_20220827 09,2378.7195
28_20220827 10,2576.9517
28_20220827 11,2859.2146
28_20220827 12,2863.0903
28_20220827 13,2887.6929
28_20220827 14,3055.2126
28_20220827 15,3007.9946
28_20220827 16,3029.4912
28_20220827 17,2508.1118
28_20220827 18,2291.3865
28_20220827 19,1975.0165
28_20220827 20,1896.2878
28_20220827 21,1689.759
28_20220827 22,1472.6343
28_20220827 23,1512.5027
28_20220828 00,1510.8909
28_20220828 01,1448.8523
28_20220828 02,1391.7312
28_20220828 03,1386.9276
28_20220828 04,1318.9683
28_20220828 05,1299.2024
28_20220828 06,1505.8881
28_20220828 07,1704.7031
28_20220828 08,2080.197
28_20220828 09,2353.8716
28_20220828 10,2551.2698
28_20220828 11,2650.0571
28_20220828 12,2738.299
28_20220828 13,2781.9285
28_20220828 14,2958.8818
28_20220828 15,2747.3752
28_20220828 16,2632.5369
28_20220828 17,2177.932
28_20220828 18,1957.1603
28_20220828 19,1952.2396
28_20220828 20,1804.1409
28_20220828 21,1664.0771
28_20220828 22,1446.9524
28_20220828 23,1443.259
28_20220829 00,1496.1442
28_20220829 01,1325.8539
28_20220829 02,1268.7328
28_20220829 03,1263.9292
28_20220829 04,1195.9698
28_20220829 05,1183.3132
28_20220829 06,1382.8896
28_20220829 07,1581.7047
28_20220829 08,1993.6395
28_20220829 09,2345.4927
28_20220829 10,2707.2725
28_20220829 11,2729.2554
28_20220829 12,2846.533
28_20220829 13,2871.1355
28_20220829 14,2659.9202
28_20220829 15,2659.9202
28_20220829 16,2543.778
28_20220829 17,2155.4163
28_20220829 18,1910.6035
28_20220829 19,1909.442
28_20220829 20,1761.3433
28_20220829 21,1632.94
28_20220829 22,1343.4973
28_20220829 23,1371.4185
28_20220830 00,1386.7847
28_20220830 01,1216.4944
28_20220830 02,1120.4827
28_20220830 03,1115.6791
28_20220830 04,1047.7194
28_20220830 05,957.25574
28_20220830 06,1056.667
28_20220830 07,916.3538
28_20220830 08,1169.6497
28_20220830 09,1521.502
28_20220830 10,1732.6246
28_20220830 11,1831.4119
28_20220830 12,1765.313
28_20220830 13,1788.7828
28_20220830 14,1619.9242
28_20220830 15,1540.5758
28_20220830 16,1518.5394
28_20220830 17,1246.3574
28_20220830 18,1304.8483
28_20220830 19,1302.6381
28_20220830 20,1429.9763
28_20220830 21,1309.9565
28_20220830 22,1092.8318
28_20220830 23,1089.1387
28_20220831 00,1374.994
28_20220831 01,1243.5948
28_20220831 02,1186.4738
28_20220831 03,1181.6702
28_20220831 04,1113.7109
28_20220831 05,1023.24774
28_20220831 06,844.18896
28_20220831 07,652.6327
28_20220831 08,869.4884
28_20220831 09,1158.6295
28_20220831 10,1368.6826
28_20220831 11,1350.8143
28_20220831 12,1350.8143
28_20220831 13,1436.5188
28_20220831 14,1356.2031
28_20220831 15,1356.2031
28_20220831 16,1334.1667
28_20220831 17,1061.9847
28_20220831 18,1127.6364
28_20220831 19,1114.5851
28_20220831 20,1241.9233
28_20220831 21,1121.9033
28_20220831 22,904.779
28_20220831 23,901.0857
29_20220825 00,1236.0682
29_20220825 01,1281.2089
29_20220825 02,1258.1273
29_20220825 03,1236.3478
29_20220825 04,1161.4178
29_20220825 05,1117.8253
29_20220825 06,1085.5127
29_20220825 07,1365.0535
29_20220825 08,1682.2668
29_20220825 09,1807.2368
29_20220825 10,1935.6263
29_20220825 11,2023.0652
29_20220825 12,2034.9075
29_20220825 13,2039.2806
29_20220825 14,1988.8859
29_20220825 15,2022.6417
29_20220825 16,1966.1466
29_20220825 17,1840.1447
29_20220825 18,1712.6312
29_20220825 19,1715.4994
29_20220825 20,1533.0393
29_20220825 21,1495.959
29_20220825 22,1316.3184
29_20220825 23,1312.625
29_20220826 00,1251.8561
29_20220826 01,1302.0767
29_20220826 02,1273.9152
29_20220826 03,1243.8789
29_20220826 04,1174.0289
29_20220826 05,1130.4364
29_20220826 06,1091.0146
29_20220826 07,1358.3091
29_20220826 08,1617.9159
29_20220826 09,1843.618
29_20220826 10,2057.9246
29_20220826 11,2054.0254
29_20220826 12,2090.613
29_20220826 13,2138.9087
29_20220826 14,2138.9087
29_20220826 15,2131.376
29_20220826 16,2054.8167
29_20220826 17,1962.6909
29_20220826 18,1760.4032
29_20220826 19,1778.2455
29_20220826 20,1536.3677
29_20220826 21,1547.7063
29_20220826 22,1263.3892
29_20220826 23,1367.5176
29_20220827 00,1222.4135
29_20220827 01,1175.7611
29_20220827 02,1152.6799
29_20220827 03,1122.6437
29_20220827 04,1047.7135
29_20220827 05,1016.3366
29_20220827 06,1001.5328
29_20220827 07,1241.3672
29_20220827 08,1428.5781
29_20220827 09,1595.2888
29_20220827 10,1749.1748
29_20220827 11,1810.2953
29_20220827 12,1799.0062
29_20220827 13,1935.6145
29_20220827 14,1997.3855
29_20220827 15,1974.3467
29_20220827 16,1899.8901
29_20220827 17,1599.8785
29_20220827 18,1452.8881
29_20220827 19,1472.87
29_20220827 20,1257.634
29_20220827 21,1220.5537
29_20220827 22,1049.2236
29_20220827 23,1045.5303
29_20220828 00,1202.4078
29_20220828 01,1191.6509
29_20220828 02,1168.5697
29_20220828 03,1138.5334
29_20220828 04,1059.7991
29_20220828 05,1028.4222
29_20220828 06,1013.61847
29_20220828 07,1253.4528
29_20220828 08,1479.8887
29_20220828 09,1641.5194
29_20220828 10,1874.6836
29_20220828 11,1861.2526
29_20220828 12,1949.4944
29_20220828 13,1957.5557
29_20220828 14,2016.207
29_20220828 15,1957.5557
29_20220828 16,2034.2968
29_20220828 17,1865.6172
29_20220828 18,1612.0011
29_20220828 19,1633.6428
29_20220828 20,1442.9304
29_20220828 21,1396.6226
29_20220828 22,1186.4509
29_20220828 23,1140.9607
29_20220829 00,1194.7704
29_20220829 01,1039.8666
29_20220829 02,1016.7853
29_20220829 03,986.7489
29_20220829 04,911.8186
29_20220829 05,880.4418
29_20220829 06,865.63794
29_20220829 07,1105.4728
29_20220829 08,1356.8903
29_20220829 09,1533.9888
29_20220829 10,1686.8052
29_20220829 11,1704.1881
29_20220829 12,1704.1881
29_20220829 13,1690.3147
29_20220829 14,1680.0314
29_20220829 15,1680.0314
29_20220829 16,1658.2756
29_20220829 17,1542.3079
29_20220829 18,1285.5782
29_20220829 19,1362.5919
29_20220829 20,1201.9421
29_20220829 21,1164.8618
29_20220829 22,985.2214
29_20220829 23,981.5279
29_20220830 00,1244.797
29_20220830 01,1089.8933
29_20220830 02,1066.8115
29_20220830 03,1041.8553
29_20220830 04,966.9252
29_20220830 05,885.4101
29_20220830 06,853.09753
29_20220830 07,753.8039
29_20220830 08,1005.22144
29_20220830 09,1182.32
29_20220830 10,1335.1364
29_20220830 11,1347.4393
29_20220830 12,1347.4393
29_20220830 13,1333.5659
29_20220830 14,1323.2826
29_20220830 15,1323.2826
29_20220830 16,1301.5269
29_20220830 17,1218.5825
29_20220830 18,1272.3167
29_20220830 19,1354.9462
29_20220830 20,1323.8237
29_20220830 21,1286.7434
29_20220830 22,1107.1028
29_20220830 23,1103.4092
29_20220831 00,1220.6545
29_20220831 01,1065.7506
29_20220831 02,1042.6692
29_20220831 03,1012.63306
29_20220831 04,937.70276
29_20220831 05,856.1877
29_20220831 06,823.8751
29_20220831 07,724.5815
29_20220831 08,975.9992
